Date,Username,Rating,Review Text,cleaning,case folding,normalisasi,tokenize,stopword removal,steming_data,Sentiment
2023-09-08 12:11:31,Octaviane Kalalo,1,"ADUH OXYGEN BAGUS CUMA SEJAK DULU BEBERAPA TAHUN LALU SEBELUM AWAL PANDEMI LANCAR JAYA TANPA KENDALA LOS MERAH, TAPI KENAPA MAKIN KESINI MAKIN SERING KENA LOS MERAH & SERING RUSAK KOTAK OXYGEN NYA DI TIANG LISTRIK, DALAM SETAHUN SAMPE 3X GANTI KABEL FIBER LHO KOCAK. DITAMBAH LAGI, LAYANAN CUSTOMER NYA BOHONGIN SAYA,BILANG NYA BISA DIRUBAH TANGGAL JATUH TEMPO NYA KE TANGGAL 28, YANG SEBELUM NYA TANGGAL JATUH TEMPO SAYA DI TANGGAL 14, TAPI KENAPA BARU TANGGAL 7 UDAH DAPAT SMS JATUH TEMPO...???????",ADUH OXYGEN BAGUS CUMA SEJAK DULU BEBERAPA TAHUN LALU SEBELUM AWAL PANDEMI LANCAR JAYA TANPA KENDALA LOS MERAH TAPI KENAPA MAKIN KESINI MAKIN SERING KENA LOS MERAH  SERING RUSAK KOTAK OXYGEN NYA DI TIANG LISTRIK DALAM SETAHUN SAMPE X GANTI KABEL FIBER LHO KOCAK DITAMBAH LAGI LAYANAN CUSTOMER NYA BOHONGIN SAYABILANG NYA BISA DIRUBAH TANGGAL JATUH TEMPO NYA KE TANGGAL  YANG SEBELUM NYA TANGGAL JATUH TEMPO SAYA DI TANGGAL  TAPI KENAPA BARU TANGGAL  UDAH DAPAT SMS JATUH TEMPO,aduh oxygen bagus cuma sejak dulu beberapa tahun lalu sebelum awal pandemi lancar jaya tanpa kendala los merah tapi kenapa makin kesini makin sering kena los merah  sering rusak kotak oxygen nya di tiang listrik dalam setahun sampe x ganti kabel fiber lho kocak ditambah lagi layanan customer nya bohongin sayabilang nya bisa dirubah tanggal jatuh tempo nya ke tanggal  yang sebelum nya tanggal jatuh tempo saya di tanggal  tapi kenapa baru tanggal  udah dapat sms jatuh tempo,aduh oxygen bagus cuma sejak dulu beberapa tahun lalu sebelum awal pandemi lancar jaya tanpa kendala los merah tapi kenapa makin kesini makin sering kena los merah sering rusak kotak oxygen ya di tiang listrik dalam setahun sampai kali ganti kabel fiber lho kocak ditambah lagi layanan customer ya bohongin sayabilang ya bisa dirubah tanggal jatuh tempo ya ke tanggal yang sebelum ya tanggal jatuh tempo saya di tanggal tapi kenapa baru tanggal sudah dapat sms jatuh tempo,"['aduh', 'oxygen', 'bagus', 'cuma', 'sejak', 'dulu', 'beberapa', 'tahun', 'lalu', 'sebelum', 'awal', 'pandemi', 'lancar', 'jaya', 'tanpa', 'kendala', 'los', 'merah', 'tapi', 'kenapa', 'makin', 'kesini', 'makin', 'sering', 'kena', 'los', 'merah', 'sering', 'rusak', 'kotak', 'oxygen', 'ya', 'di', 'tiang', 'listrik', 'dalam', 'setahun', 'sampai', 'kali', 'ganti', 'kabel', 'fiber', 'lho', 'kocak', 'ditambah', 'lagi', 'layanan', 'customer', 'ya', 'bohongin', 'sayabilang', 'ya', 'bisa', 'dirubah', 'tanggal', 'jatuh', 'tempo', 'ya', 'ke', 'tanggal', 'yang', 'sebelum', 'ya', 'tanggal', 'jatuh', 'tempo', 'saya', 'di', 'tanggal', 'tapi', 'kenapa', 'baru', 'tanggal', 'sudah', 'dapat', 'sms', 'jatuh', 'tempo']","['aduh', 'oxygen', 'bagus', 'pandemi', 'lancar', 'jaya', 'kendala', 'los', 'merah', 'kesini', 'kena', 'los', 'merah', 'rusak', 'kotak', 'oxygen', 'ya', 'tiang', 'listrik', 'setahun', 'kali', 'ganti', 'kabel', 'fiber', 'lho', 'kocak', 'ditambah', 'layanan', 'customer', 'ya', 'bohongin', 'sayabilang', 'ya', 'dirubah', 'tanggal', 'jatuh', 'tempo', 'ya', 'tanggal', 'ya', 'tanggal', 'jatuh', 'tempo', 'tanggal', 'tanggal', 'sms', 'jatuh', 'tempo']",aduh oxygen bagus pandemi lancar jaya kendala los merah kesini kena los merah rusak kotak oxygen ya tiang listrik tahun kali ganti kabel fiber lho kocak tambah layan customer ya bohongin sayabilang ya rubah tanggal jatuh tempo ya tanggal ya tanggal jatuh tempo tanggal tanggal sms jatuh tempo,Negatif
2023-09-06 19:52:51,Arief N Alaska,5,"Udah 3 atau 4 tahun pake Oxygen, so far ramah di kantong dan untuk kualitasnya juga, sesuai harga lah ya..dulu sering LOS (keputus), setelah dipindah pake boxnya Oxygen sendiri (kayanya) udah ga pernah lagi LOS..mantab Oxygen, pertahankan..",Udah  atau  tahun pake Oxygen so far ramah di kantong dan untuk kualitasnya juga sesuai harga lah yadulu sering LOS keputus setelah dipindah pake boxnya Oxygen sendiri kayanya udah ga pernah lagi LOSmantab Oxygen pertahankan,udah  atau  tahun pake oxygen so far ramah di kantong dan untuk kualitasnya juga sesuai harga lah yadulu sering los keputus setelah dipindah pake boxnya oxygen sendiri kayanya udah ga pernah lagi losmantab oxygen pertahankan,sudah atau tahun pakai oxygen sok far ramah di kantong dan untuk kualitasnya juga sesuai harga lah yadulu sering los keputus setelah dipindah pakai boxnya oxygen sendiri kayanya sudah tidak pernah lagi losmantab oxygen pertahankan,"['sudah', 'atau', 'tahun', 'pakai', 'oxygen', 'sok', 'far', 'ramah', 'di', 'kantong', 'dan', 'untuk', 'kualitasnya', 'juga', 'sesuai', 'harga', 'lah', 'yadulu', 'sering', 'los', 'keputus', 'setelah', 'dipindah', 'pakai', 'boxnya', 'oxygen', 'sendiri', 'kayanya', 'sudah', 'tidak', 'pernah', 'lagi', 'losmantab', 'oxygen', 'pertahankan']","['pakai', 'oxygen', 'sok', 'far', 'ramah', 'kantong', 'kualitasnya', 'sesuai', 'harga', 'yadulu', 'los', 'keputus', 'dipindah', 'pakai', 'boxnya', 'oxygen', 'kayanya', 'losmantab', 'oxygen', 'pertahankan']",pakai oxygen sok far ramah kantong kualitas sesuai harga yadulu los putus pindah pakai boxnya oxygen kaya losmantab oxygen tahan,Positif
2023-08-31 11:14:15,Alvin Dwi,1,"PROVIDER JELEK SAMPAH, SERING GANGGUAN SERING BERMASALAH, TANGGAL JATUH TEMPONYA SUKA BERUBAH UBAH, GA COCOK DIJADIIJ PROVIDER DIRUMAH KALIAN!!! STOP WIFI OXYGEN!!!",PROVIDER JELEK SAMPAH SERING GANGGUAN SERING BERMASALAH TANGGAL JATUH TEMPONYA SUKA BERUBAH UBAH GA COCOK DIJADIIJ PROVIDER DIRUMAH KALIAN STOP WIFI OXYGEN,provider jelek sampah sering gangguan sering bermasalah tanggal jatuh temponya suka berubah ubah ga cocok dijadiij provider dirumah kalian stop wifi oxygen,provider jelek sampah sering gangguan sering bermasalah tanggal jatuh temponya suka berubah ubah tidak cocok dijadiij provider dirumah kalian stop wifi oxygen,"['provider', 'jelek', 'sampah', 'sering', 'gangguan', 'sering', 'bermasalah', 'tanggal', 'jatuh', 'temponya', 'suka', 'berubah', 'ubah', 'tidak', 'cocok', 'dijadiij', 'provider', 'dirumah', 'kalian', 'stop', 'wifi', 'oxygen']","['provider', 'jelek', 'sampah', 'gangguan', 'bermasalah', 'tanggal', 'jatuh', 'temponya', 'suka', 'berubah', 'ubah', 'cocok', 'dijadiij', 'provider', 'dirumah', 'stop', 'wifi', 'oxygen']",provider jelek sampah ganggu masalah tanggal jatuh tempo suka ubah ubah cocok dijadiij provider rumah stop wifi oxygen,Negatif
2023-08-26 05:38:58,usblink gaming,1,"Lemot cuy parah, pemakaian pertama doang",Lemot cuy parah pemakaian pertama doang,lemot cuy parah pemakaian pertama doang,lemot cuy parah pemakaian pertama doang,"['lemot', 'cuy', 'parah', 'pemakaian', 'pertama', 'doang']","['lemot', 'cuy', 'parah', 'pemakaian', 'doang']",lot cuy parah pakai doang,Negatif
2023-08-26 00:56:17,Nura Camila123,1,"Kenapa sih setiap bulan WiFi oxigen saya mati kalo gak error...bikin kesel aja,masa harus lapor terus menerus...",Kenapa sih setiap bulan WiFi oxigen saya mati kalo gak errorbikin kesel ajamasa harus lapor terus menerus,kenapa sih setiap bulan wifi oxigen saya mati kalo gak errorbikin kesel ajamasa harus lapor terus menerus,kenapa sih setiap bulan wifi oxigen saya mati kalau tidak errorbikin kesel ajamasa harus lapor terus menerus,"['kenapa', 'sih', 'setiap', 'bulan', 'wifi', 'oxigen', 'saya', 'mati', 'kalau', 'tidak', 'errorbikin', 'kesel', 'ajamasa', 'harus', 'lapor', 'terus', 'menerus']","['sih', 'wifi', 'oxigen', 'mati', 'errorbikin', 'kesel', 'ajamasa', 'lapor', 'menerus']",sih wifi oxigen mati errorbikin kesel ajamasa lapor terus,Positif
2023-08-16 06:14:55,Ika Sintia,5,Saya kasih bintang 5.. sejauh ini belom ada gangguan atau lemot . Pernah 1x lost merah . Saya kirim laporan di apk selfcare oxygen di pagi hari .. siang jam 11 an langsung Dateng teknisi untuk perbaikan. MANTAP PAKE OXYGEN. Gk mengecewakan.,Saya kasih bintang  sejauh ini belom ada gangguan atau lemot  Pernah x lost merah  Saya kirim laporan di apk selfcare oxygen di pagi hari  siang jam  an langsung Dateng teknisi untuk perbaikan MANTAP PAKE OXYGEN Gk mengecewakan,saya kasih bintang  sejauh ini belom ada gangguan atau lemot  pernah x lost merah  saya kirim laporan di apk selfcare oxygen di pagi hari  siang jam  an langsung dateng teknisi untuk perbaikan mantap pake oxygen gk mengecewakan,saya kasih bintang sejauh ini belum ada gangguan atau lemot pernah kali lost merah saya kirim laporan di apk selfcare oxygen di pagi hari siang jam an langsung datang teknisi untuk perbaikan mantap pakai oxygen tidak mengecewakan,"['saya', 'kasih', 'bintang', 'sejauh', 'ini', 'belum', 'ada', 'gangguan', 'atau', 'lemot', 'pernah', 'kali', 'lost', 'merah', 'saya', 'kirim', 'laporan', 'di', 'apk', 'selfcare', 'oxygen', 'di', 'pagi', 'hari', 'siang', 'jam', 'an', 'langsung', 'datang', 'teknisi', 'untuk', 'perbaikan', 'mantap', 'pakai', 'oxygen', 'tidak', 'mengecewakan']","['kasih', 'bintang', 'gangguan', 'lemot', 'kali', 'lost', 'merah', 'kirim', 'laporan', 'apk', 'selfcare', 'oxygen', 'pagi', 'siang', 'jam', 'an', 'langsung', 'teknisi', 'perbaikan', 'mantap', 'pakai', 'oxygen', 'mengecewakan']",kasih bintang ganggu lot kali lost merah kirim lapor apk selfcare oxygen pagi siang jam an langsung teknisi baik mantap pakai oxygen kecewa,Positif
2023-08-15 11:46:53,Fitri Amelia,1,"Sinyal gak bagus, pengaduan gak ada tanggapan. Ini internet paling gak bagus",Sinyal gak bagus pengaduan gak ada tanggapan Ini internet paling gak bagus,sinyal gak bagus pengaduan gak ada tanggapan ini internet paling gak bagus,sinyal tidak bagus pengaduan tidak ada tanggapan ini internet paling tidak bagus,"['sinyal', 'tidak', 'bagus', 'pengaduan', 'tidak', 'ada', 'tanggapan', 'ini', 'internet', 'paling', 'tidak', 'bagus']","['sinyal', 'bagus', 'pengaduan', 'tanggapan', 'internet', 'bagus']",sinyal bagus adu tanggap internet bagus,Negatif
2023-08-15 10:04:42,Bali Kuta,1,Operasional nyaa gimna ya kakk di rumah saya udh ke 7 kali konplain jelekk bgt bayar ngadatt susah tauuu jadi nya,Operasional nyaa gimna ya kakk di rumah saya udh ke  kali konplain jelekk bgt bayar ngadatt susah tauuu jadi nya,operasional nyaa gimna ya kakk di rumah saya udh ke  kali konplain jelekk bgt bayar ngadatt susah tauuu jadi nya,operasional nya bagaimana ya kak di rumah saya sudah ke kali konplain jelekk banget bayar ngadatt susah tau jadi ya,"['operasional', 'nya', 'bagaimana', 'ya', 'kak', 'di', 'rumah', 'saya', 'sudah', 'ke', 'kali', 'konplain', 'jelekk', 'banget', 'bayar', 'ngadatt', 'susah', 'tau', 'jadi', 'ya']","['operasional', 'nya', 'ya', 'kak', 'rumah', 'kali', 'konplain', 'jelekk', 'banget', 'bayar', 'ngadatt', 'susah', 'tau', 'ya']",operasional nya ya kak rumah kali konplain jelekk banget bayar ngadatt susah tau ya,Positif
2023-08-14 15:58:12,Har Lestari,1,Jaringan kok jadi jelek ya setelah ganti kabel optik. Kata nya suapaya bagus jaringan tapi malah lemot Dan tagihan nya kok duedate nya makin maju ya. Jadi blum 1 bulan dah bayar lagi.,Jaringan kok jadi jelek ya setelah ganti kabel optik Kata nya suapaya bagus jaringan tapi malah lemot Dan tagihan nya kok duedate nya makin maju ya Jadi blum  bulan dah bayar lagi,jaringan kok jadi jelek ya setelah ganti kabel optik kata nya suapaya bagus jaringan tapi malah lemot dan tagihan nya kok duedate nya makin maju ya jadi blum  bulan dah bayar lagi,jaringan kok jadi jelek ya setelah ganti kabel optik kata ya suapaya bagus jaringan tapi malah lemot dan tagihan ya kok duedate ya makin maju ya jadi belum bulan sudah bayar lagi,"['jaringan', 'kok', 'jadi', 'jelek', 'ya', 'setelah', 'ganti', 'kabel', 'optik', 'kata', 'ya', 'suapaya', 'bagus', 'jaringan', 'tapi', 'malah', 'lemot', 'dan', 'tagihan', 'ya', 'kok', 'duedate', 'ya', 'makin', 'maju', 'ya', 'jadi', 'belum', 'bulan', 'sudah', 'bayar', 'lagi']","['jaringan', 'jelek', 'ya', 'ganti', 'kabel', 'optik', 'ya', 'suapaya', 'bagus', 'jaringan', 'lemot', 'tagihan', 'ya', 'duedate', 'ya', 'maju', 'ya', 'bayar']",jaring jelek ya ganti kabel optik ya suapaya bagus jaring lot tagih ya duedate ya maju ya bayar,Positif
2023-08-11 09:23:38,Rafly Ramadan,2,Jaringan nya lelet amat,Jaringan nya lelet amat,jaringan nya lelet amat,jaringan ya lelet amat,"['jaringan', 'ya', 'lelet', 'amat']","['jaringan', 'ya', 'lelet']",jaring ya lelet,Positif
2023-08-09 21:37:26,ZAAQ CELL,1,Jaringan lelet padahal sudah pindah paket 50 mbps,Jaringan lelet padahal sudah pindah paket  mbps,jaringan lelet padahal sudah pindah paket  mbps,jaringan lelet padahal sudah pindah paket mbps,"['jaringan', 'lelet', 'padahal', 'sudah', 'pindah', 'paket', 'mbps']","['jaringan', 'lelet', 'pindah', 'paket', 'mbps']",jaring lelet pindah paket mbps,Positif
2023-08-05 14:42:54,Gaya Kunoku,1,"Sudah mulai lelet, upload saja tidak bisa , bisa kadang lamaaa..",Sudah mulai lelet upload saja tidak bisa  bisa kadang lamaaa,sudah mulai lelet upload saja tidak bisa  bisa kadang lamaaa,sudah mulai lelet upload saja tidak bisa bisa kadang lamaaa,"['sudah', 'mulai', 'lelet', 'upload', 'saja', 'tidak', 'bisa', 'bisa', 'kadang', 'lamaaa']","['lelet', 'upload', 'kadang', 'lamaaa']",lelet upload kadang lamaaa,Positif
2023-08-02 22:31:43,Lailafathinraina,1,"Tolong dong pihak oxygen ,wifi sy los merah Mulu tiap bulan sekali kenapa ya . Sy ajuin komplen gaada satupun pihak teknis MT yg dtg ke rumah .",Tolong dong pihak oxygen wifi sy los merah Mulu tiap bulan sekali kenapa ya  Sy ajuin komplen gaada satupun pihak teknis MT yg dtg ke rumah ,tolong dong pihak oxygen wifi sy los merah mulu tiap bulan sekali kenapa ya  sy ajuin komplen gaada satupun pihak teknis mt yg dtg ke rumah ,tolong dong pihak oxygen wifi saya los merah mulu tiap bulan sekali kenapa ya saya ajuin komplen satupun pihak teknis mt yang datang ke rumah,"['tolong', 'dong', 'pihak', 'oxygen', 'wifi', 'saya', 'los', 'merah', 'mulu', 'tiap', 'bulan', 'sekali', 'kenapa', 'ya', 'saya', 'ajuin', 'komplen', 'satupun', 'pihak', 'teknis', 'mt', 'yang', 'datang', 'ke', 'rumah']","['tolong', 'oxygen', 'wifi', 'los', 'merah', 'mulu', 'ya', 'ajuin', 'komplen', 'satupun', 'teknis', 'mt', 'rumah']",tolong oxygen wifi los merah mulu ya ajuin komplen satu teknis mt rumah,Positif
2023-08-01 14:49:19,Hafiz Alfarizi,1,"Sinyal tolol gak guna, lag terus",Sinyal tolol gak guna lag terus,sinyal tolol gak guna lag terus,sinyal tolol tidak guna lag terus,"['sinyal', 'tolol', 'tidak', 'guna', 'lag', 'terus']","['sinyal', 'tolol', 'lag']",sinyal tolol lag,Negatif
2023-07-31 08:50:19,Castine Tini,5,Parah udah di downlod tp tdk berfungsi,Parah udah di downlod tp tdk berfungsi,parah udah di downlod tp tdk berfungsi,parah sudah di downlod tapi tidak berfungsi,"['parah', 'sudah', 'di', 'downlod', 'tapi', 'tidak', 'berfungsi']","['parah', 'downlod', 'berfungsi']",parah downlod fungsi,Negatif
2023-07-28 08:42:39,Zakia as saimi,5,Sngt puas,Sngt puas,sngt puas,sangat puas,"['sangat', 'puas']",['puas'],puas,Positif
2023-07-22 15:14:16,Akmal Hsymm,1,Sinyalnya Jelekk parahhh!!!,Sinyalnya Jelekk parahhh,sinyalnya jelekk parahhh,sinyalnya jelekk parahhh,"['sinyalnya', 'jelekk', 'parahhh']","['sinyalnya', 'jelekk', 'parahhh']",sinyal jelekk parahhh,Positif
2023-07-21 15:45:42,Anak Malam,1,"jaringan nya super sekali...SUPER LELET Pakai 3 hp sudah merah dan lelet ping nya. Main mobile legends ping sampe 200an gak tuh.. Udah reset modem, ganti modem, ganti kabel dan cuma make 2 perangkat HP masih tetep LELET..alamat sui raya dalam (PONTIANAK)",jaringan nya super sekaliSUPER LELET Pakai  hp sudah merah dan lelet ping nya Main mobile legends ping sampe an gak tuh Udah reset modem ganti modem ganti kabel dan cuma make  perangkat HP masih tetep LELETalamat sui raya dalam PONTIANAK,jaringan nya super sekalisuper lelet pakai  hp sudah merah dan lelet ping nya main mobile legends ping sampe an gak tuh udah reset modem ganti modem ganti kabel dan cuma make  perangkat hp masih tetep leletalamat sui raya dalam pontianak,jaringan ya super sekalisuper lelet pakai hp sudah merah dan lelet ping ya main mobile legends ping sampai an tidak tuh sudah reset modem ganti modem ganti kabel dan cuma memakai perangkat hp masih tetap leletalamat sui raya dalam pontianak,"['jaringan', 'ya', 'super', 'sekalisuper', 'lelet', 'pakai', 'hp', 'sudah', 'merah', 'dan', 'lelet', 'ping', 'ya', 'main', 'mobile', 'legends', 'ping', 'sampai', 'an', 'tidak', 'tuh', 'sudah', 'reset', 'modem', 'ganti', 'modem', 'ganti', 'kabel', 'dan', 'cuma', 'memakai', 'perangkat', 'hp', 'masih', 'tetap', 'leletalamat', 'sui', 'raya', 'dalam', 'pontianak']","['jaringan', 'ya', 'super', 'sekalisuper', 'lelet', 'pakai', 'hp', 'merah', 'lelet', 'ping', 'ya', 'main', 'mobile', 'legends', 'ping', 'an', 'tuh', 'reset', 'modem', 'ganti', 'modem', 'ganti', 'kabel', 'memakai', 'perangkat', 'hp', 'leletalamat', 'sui', 'raya', 'pontianak']",jaring ya super sekalisuper lelet pakai hp merah lelet ping ya main mobile legends ping an tuh reset modem ganti modem ganti kabel pakai perangkat hp leletalamat sui raya pontianak,Positif
2023-07-21 11:57:12,Azhar Nurdin,5,Keren,Keren,keren,keren,['keren'],['keren'],keren,Negatif
2023-07-20 02:30:23,Dewi Febri,1,"Ngajuin pemasangan ktany teknisi di tolak dr pusat dg alasan melewati brp rmh, trs bgmn pengembalian uang sy yg sy sdh tf",Ngajuin pemasangan ktany teknisi di tolak dr pusat dg alasan melewati brp rmh trs bgmn pengembalian uang sy yg sy sdh tf,ngajuin pemasangan ktany teknisi di tolak dr pusat dg alasan melewati brp rmh trs bgmn pengembalian uang sy yg sy sdh tf,mengajukan pemasangan ktany teknisi di tolak dari pusat dengan alasan melewati berapa rumah terus bagaimana pengembalian uang saya yang saya sudah tf,"['mengajukan', 'pemasangan', 'ktany', 'teknisi', 'di', 'tolak', 'dari', 'pusat', 'dengan', 'alasan', 'melewati', 'berapa', 'rumah', 'terus', 'bagaimana', 'pengembalian', 'uang', 'saya', 'yang', 'saya', 'sudah', 'tf']","['mengajukan', 'pemasangan', 'ktany', 'teknisi', 'tolak', 'pusat', 'alasan', 'melewati', 'rumah', 'pengembalian', 'uang', 'tf']",aju pasang ktany teknisi tolak pusat alas lewat rumah kembali uang tf,Positif
2023-07-17 15:07:09,Rieza Budi Putranto,1,"Jelek!!! Nyesel pake oxygen.. udah tv ga lengkap error mulu lagi.. tlp CS nya aiu aiu doang ga slsain masaalah.. buat yg mw pasang pikir 1000x deh jgn lp cek dl deh ulasan nya jgn smpe nyesel kaya kita"" ini..!!!!!!",Jelek Nyesel pake oxygen udah tv ga lengkap error mulu lagi tlp CS nya aiu aiu doang ga slsain masaalah buat yg mw pasang pikir x deh jgn lp cek dl deh ulasan nya jgn smpe nyesel kaya kita ini,jelek nyesel pake oxygen udah tv ga lengkap error mulu lagi tlp cs nya aiu aiu doang ga slsain masaalah buat yg mw pasang pikir x deh jgn lp cek dl deh ulasan nya jgn smpe nyesel kaya kita ini,jelek menyesal pakai oxygen sudah tv tidak lengkap error mulu lagi telepon cs ya aiu aiu doang tidak slsain masaalah buat yang mau pasang pikir kali deh jangan lp cek dulu deh ulasan ya jangan sampai menyesal kayak kita ini,"['jelek', 'menyesal', 'pakai', 'oxygen', 'sudah', 'tv', 'tidak', 'lengkap', 'error', 'mulu', 'lagi', 'telepon', 'cs', 'ya', 'aiu', 'aiu', 'doang', 'tidak', 'slsain', 'masaalah', 'buat', 'yang', 'mau', 'pasang', 'pikir', 'kali', 'deh', 'jangan', 'lp', 'cek', 'dulu', 'deh', 'ulasan', 'ya', 'jangan', 'sampai', 'menyesal', 'kayak', 'kita', 'ini']","['jelek', 'menyesal', 'pakai', 'oxygen', 'tv', 'lengkap', 'error', 'mulu', 'telepon', 'cs', 'ya', 'aiu', 'aiu', 'doang', 'slsain', 'masaalah', 'pasang', 'pikir', 'kali', 'deh', 'lp', 'cek', 'deh', 'ulasan', 'ya', 'menyesal', 'kayak']",jelek sesal pakai oxygen tv lengkap error mulu telepon cs ya aiu aiu doang slsain masaalah pasang pikir kali deh lp cek deh ulas ya sesal kayak,Negatif
2023-07-15 10:52:17,RijaL Shibgotulloh,1,"Jangan pk ini, jelek jaringan jelek, seminggu mati ga ada yg dtg. Mau berhenti langganan suruh bayar 500rb. Parah.",Jangan pk ini jelek jaringan jelek seminggu mati ga ada yg dtg Mau berhenti langganan suruh bayar rb Parah,jangan pk ini jelek jaringan jelek seminggu mati ga ada yg dtg mau berhenti langganan suruh bayar rb parah,jangan pakai ini jelek jaringan jelek seminggu mati tidak ada yang datang mau berhenti langganan suruh bayar ribu parah,"['jangan', 'pakai', 'ini', 'jelek', 'jaringan', 'jelek', 'seminggu', 'mati', 'tidak', 'ada', 'yang', 'datang', 'mau', 'berhenti', 'langganan', 'suruh', 'bayar', 'ribu', 'parah']","['pakai', 'jelek', 'jaringan', 'jelek', 'seminggu', 'mati', 'berhenti', 'langganan', 'suruh', 'bayar', 'ribu', 'parah']",pakai jelek jaring jelek minggu mati henti langgan suruh bayar ribu parah,Negatif
2023-07-13 10:11:41,Test Ter,1,Tolong lah org mau reset pasword oxygen id aja susah bener dari aplikasi,Tolong lah org mau reset pasword oxygen id aja susah bener dari aplikasi,tolong lah org mau reset pasword oxygen id aja susah bener dari aplikasi,tolong lah orang mau reset pasword oxygen id saja susah benar dari aplikasi,"['tolong', 'lah', 'orang', 'mau', 'reset', 'pasword', 'oxygen', 'id', 'saja', 'susah', 'benar', 'dari', 'aplikasi']","['tolong', 'orang', 'reset', 'pasword', 'oxygen', 'id', 'susah', 'aplikasi']",tolong orang reset pasword oxygen id susah aplikasi,Negatif
2023-07-11 14:46:31,Bringinn Ngln,1,"Ini-ini mulu masalah.. teknisinya mungkin pun dah bosan kali yah, tapi masih aja gak diganti kerusakannya. Gak jelas kali kalo banyak kendala terussss",Iniini mulu masalah teknisinya mungkin pun dah bosan kali yah tapi masih aja gak diganti kerusakannya Gak jelas kali kalo banyak kendala terussss,iniini mulu masalah teknisinya mungkin pun dah bosan kali yah tapi masih aja gak diganti kerusakannya gak jelas kali kalo banyak kendala terussss,iniini mulu masalah teknisinya mungkin pun sudah bosan kali ya tapi masih saja tidak diganti kerusakannya tidak jelas kali kalau banyak kendala terussss,"['iniini', 'mulu', 'masalah', 'teknisinya', 'mungkin', 'pun', 'sudah', 'bosan', 'kali', 'ya', 'tapi', 'masih', 'saja', 'tidak', 'diganti', 'kerusakannya', 'tidak', 'jelas', 'kali', 'kalau', 'banyak', 'kendala', 'terussss']","['iniini', 'mulu', 'teknisinya', 'bosan', 'kali', 'ya', 'diganti', 'kerusakannya', 'kali', 'kendala', 'terussss']",iniini mulu teknisi bosan kali ya ganti rusa kali kendala terussss,Positif
